ID_ENTRY,source,ioc,ioc_type,threat_type,malware,first_seen,last_seen,reporter,reference
1353736,Threat Fox,https://habfan.com/7y7hf3j.js,url,payload_delivery,fakeupdates,2024-12-09 14:06:33,2024-12-09 14:06:33,monitorsg,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353731,Threat Fox,material.amstillroofing.com,domain,botnet,fakeupdates,2024-12-09 14:06:32,2024-12-09 14:06:32,monitorsg,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353730,Threat Fox,74.48.108.226:1543,ip:port,botnet,mirai,2024-12-09 14:06:31,2024-12-09 14:06:31,elfdigest,https://malpedia.caad.fkie.fraunhofer.de/details/elf.mirai
1353744,Threat Fox,https://jitcom.info/work/yyy.zip,url,payload_delivery,fakeupdates,2024-12-09 14:06:30,2024-12-09 14:06:30,monitorsg,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353733,Threat Fox,81.17.96.75:63009,ip:port,botnet,quasar rat,2024-12-09 12:45:27,2024-12-09 12:45:27,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.quasar_rat
1353732,Threat Fox,45.202.35.152:3222,ip:port,botnet,rhadamanthys,2024-12-09 11:16:28,2024-12-09 11:16:28,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.rhadamanthys
1353729,Threat Fox,154.216.20.204:1602,ip:port,botnet,asyncrat,2024-12-09 09:51:10,2024-12-09 09:51:10,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353724,Threat Fox,185.196.8.56:4907,ip:port,botnet,cryptbot,2024-12-09 08:41:12,2024-12-09 08:41:12,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.cryptbot
1353725,Threat Fox,185.196.8.68:9367,ip:port,botnet,cryptbot,2024-12-09 08:41:12,2024-12-09 08:41:12,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.cryptbot
1353726,Threat Fox,185.196.11.18:7257,ip:port,botnet,cryptbot,2024-12-09 08:41:12,2024-12-09 08:41:12,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.cryptbot
1353727,Threat Fox,193.124.205.63:7390,ip:port,botnet,cryptbot,2024-12-09 08:41:12,2024-12-09 08:41:12,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.cryptbot
1353728,Threat Fox,198.251.84.107:9254,ip:port,botnet,cryptbot,2024-12-09 08:41:12,2024-12-09 08:41:12,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.cryptbot
1353718,Threat Fox,81.19.131.103:4381,ip:port,botnet,cryptbot,2024-12-09 08:41:11,2024-12-09 08:41:11,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.cryptbot
1353719,Threat Fox,83.217.208.134:5675,ip:port,botnet,cryptbot,2024-12-09 08:41:11,2024-12-09 08:41:11,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.cryptbot
1353720,Threat Fox,154.216.17.46:3673,ip:port,botnet,cryptbot,2024-12-09 08:41:11,2024-12-09 08:41:11,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.cryptbot
1353721,Threat Fox,154.216.20.133:4983,ip:port,botnet,cryptbot,2024-12-09 08:41:11,2024-12-09 08:41:11,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.cryptbot
1353722,Threat Fox,154.216.20.204:4879,ip:port,botnet,cryptbot,2024-12-09 08:41:11,2024-12-09 08:41:11,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.cryptbot
1353723,Threat Fox,154.216.20.224:9773,ip:port,botnet,cryptbot,2024-12-09 08:41:11,2024-12-09 08:41:11,abus3reports,https://malpedia.caad.fkie.fraunhofer.de/details/win.cryptbot
1353717,Threat Fox,116.203.165.79:443,ip:port,botnet,vidar,2024-12-09 08:20:40,2024-12-09 08:20:40,crep1x,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353715,Threat Fox,https://116.203.165.79/,url,botnet,vidar,2024-12-09 08:20:39,2024-12-09 08:20:39,crep1x,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353716,Threat Fox,49.12.117.118:443,ip:port,botnet,vidar,2024-12-09 08:20:39,2024-12-09 08:20:39,crep1x,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353714,Threat Fox,https://dreasd.xyz/,url,botnet,vidar,2024-12-09 08:20:37,2024-12-09 08:20:37,crep1x,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353713,Threat Fox,https://gostrm.shop/,url,botnet,vidar,2024-12-09 08:20:36,2024-12-09 08:20:36,crep1x,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353712,Threat Fox,https://65.109.242.244/,url,botnet,vidar,2024-12-09 08:20:35,2024-12-09 08:20:35,crep1x,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353711,Threat Fox,http://has1350.beget.tech/8fbc7088.php,url,botnet,dcrat,2024-12-09 07:45:29,2024-12-09 07:45:29,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.dcrat
1353703,Threat Fox,178.63.102.185:6060,ip:port,botnet,quasar rat,2024-12-09 07:03:52,2024-12-09 07:03:52,lontze7,https://malpedia.caad.fkie.fraunhofer.de/details/win.quasar_rat
1353710,Threat Fox,202.79.171.108:443,ip:port,botnet,cobalt strike,2024-12-09 06:58:28,2024-12-09 06:58:28,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353709,Threat Fox,119.8.34.236:8001,ip:port,botnet,cobalt strike,2024-12-09 06:58:19,2024-12-10 05:21:56,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353708,Threat Fox,192.3.98.53:3389,ip:port,botnet,cobalt strike,2024-12-09 06:57:52,2024-12-10 05:22:57,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353707,Threat Fox,186.226.60.144:5938,ip:port,botnet,cobalt strike,2024-12-09 06:57:51,2024-12-10 05:22:56,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353706,Threat Fox,27.106.96.167:443,ip:port,botnet,cobalt strike,2024-12-09 06:57:10,2024-12-09 06:57:10,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353705,Threat Fox,150.158.118.119:443,ip:port,botnet,cobalt strike,2024-12-09 06:57:09,2024-12-09 06:57:09,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353704,Threat Fox,150.109.238.99:443,ip:port,botnet,cobalt strike,2024-12-09 06:56:56,2024-12-10 05:22:05,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353702,Threat Fox,136.243.179.5:222,ip:port,botnet,njrat,2024-12-09 06:01:49,2024-12-09 06:01:49,lontze7,https://malpedia.caad.fkie.fraunhofer.de/details/win.njrat
1353699,Threat Fox,windows-cam.casacam.net,domain,botnet,asyncrat,2024-12-09 06:01:48,2024-12-09 06:01:48,lontze7,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353700,Threat Fox,136.243.179.5:32,ip:port,botnet,asyncrat,2024-12-09 05:55:56,2024-12-09 05:56:25,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353701,Threat Fox,65.21.198.54:850,ip:port,botnet,asyncrat,2024-12-09 05:55:56,2024-12-09 05:58:20,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353698,Threat Fox,154.216.17.190:2404,ip:port,botnet,remcos,2024-12-09 05:50:57,2024-12-09 05:50:57,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.remcos
1353697,Threat Fox,https://encryption-code-verification.b-cdn.net/verify-human-recaptcha.html,url,payload_delivery,lumma stealer,2024-12-09 05:43:01,2024-12-09 05:43:01,lontze7,https://malpedia.caad.fkie.fraunhofer.de/details/win.lumma
1353631,Threat Fox,106.126.3.52:8088,ip:port,botnet,cobalt strike,2024-12-09 05:24:09,2024-12-10 05:22:17,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353630,Threat Fox,47.242.206.77:8888,ip:port,botnet,cobalt strike,2024-12-09 05:24:08,2024-12-10 05:22:27,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353629,Threat Fox,202.79.171.103:443,ip:port,botnet,cobalt strike,2024-12-09 05:24:07,2024-12-10 05:22:21,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353628,Threat Fox,121.37.170.202:9999,ip:port,botnet,cobalt strike,2024-12-09 05:24:06,2024-12-10 05:23:28,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353627,Threat Fox,124.222.164.43:7000,ip:port,botnet,cobalt strike,2024-12-09 05:24:05,2024-12-09 18:26:58,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353626,Threat Fox,112.126.82.114:8888,ip:port,botnet,cobalt strike,2024-12-09 05:24:04,2024-12-09 18:27:13,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353625,Threat Fox,192.210.243.27:9999,ip:port,botnet,cobalt strike,2024-12-09 05:24:03,2024-12-09 18:26:53,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353624,Threat Fox,104.168.171.135:33443,ip:port,botnet,cobalt strike,2024-12-09 05:24:02,2024-12-09 18:26:24,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353623,Threat Fox,124.220.68.86:81,ip:port,botnet,cobalt strike,2024-12-09 05:24:01,2024-12-09 18:27:16,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353622,Threat Fox,47.116.27.92:8081,ip:port,botnet,cobalt strike,2024-12-09 05:24:00,2024-12-10 05:23:41,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353621,Threat Fox,156.244.45.11:80,ip:port,botnet,cobalt strike,2024-12-09 05:23:59,2024-12-10 05:22:09,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353620,Threat Fox,39.106.47.108:8888,ip:port,botnet,cobalt strike,2024-12-09 05:23:57,2024-12-09 18:26:19,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353619,Threat Fox,1.94.132.59:8080,ip:port,botnet,cobalt strike,2024-12-09 05:23:56,2024-12-09 18:26:45,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353618,Threat Fox,8.216.92.80:8443,ip:port,botnet,cobalt strike,2024-12-09 05:23:55,2024-12-10 05:22:01,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353617,Threat Fox,202.79.171.126:443,ip:port,botnet,cobalt strike,2024-12-09 05:23:54,2024-12-09 18:27:05,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353616,Threat Fox,yhgger.top,domain,botnet,cobalt strike,2024-12-09 05:23:53,2024-12-09 05:23:53,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353615,Threat Fox,bacai.xyz,domain,botnet,cobalt strike,2024-12-09 05:23:51,2024-12-09 05:23:51,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353632,Threat Fox,120.48.34.233:8000,ip:port,botnet,ghost rat,2024-12-09 05:23:49,2024-12-09 05:23:49,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.ghost_rat
1353633,Threat Fox,191.252.192.170:443,ip:port,botnet,sliver,2024-12-09 05:23:48,2024-12-09 05:23:48,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.sliver
1353634,Threat Fox,198.23.237.11:31337,ip:port,botnet,sliver,2024-12-09 05:23:47,2024-12-09 05:23:47,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.sliver
1353635,Threat Fox,115.205.69.14:5005,ip:port,botnet,sliver,2024-12-09 05:23:46,2024-12-09 05:23:46,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.sliver
1353637,Threat Fox,95.214.55.223:4444,ip:port,botnet,asyncrat,2024-12-09 05:23:45,2024-12-09 05:23:45,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353638,Threat Fox,45.94.31.13:111,ip:port,botnet,asyncrat,2024-12-09 05:23:45,2024-12-09 05:23:45,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353639,Threat Fox,78.179.63.102:2003,ip:port,botnet,asyncrat,2024-12-09 05:23:44,2024-12-09 05:23:44,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353640,Threat Fox,78.179.63.102:2004,ip:port,botnet,asyncrat,2024-12-09 05:23:43,2024-12-09 05:23:43,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353641,Threat Fox,78.179.63.102:20000,ip:port,botnet,asyncrat,2024-12-09 05:23:42,2024-12-09 05:23:42,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353642,Threat Fox,102.117.173.251:7443,ip:port,botnet,,2024-12-09 05:23:41,2024-12-09 05:23:41,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353643,Threat Fox,mythic.0xharshsec.tech,domain,botnet,,2024-12-09 05:23:40,2024-12-09 05:23:40,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353644,Threat Fox,elastic.net-v2-status.net,domain,botnet,,2024-12-09 05:23:39,2024-12-09 05:23:39,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353636,Threat Fox,silly-swirles.207-246-119-197.plesk.page,domain,botnet,shadowpad,2024-12-09 05:23:34,2024-12-09 05:23:34,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.shadowpad
1353645,Threat Fox,185.121.234.97:2053,ip:port,botnet,hook,2024-12-09 05:23:33,2024-12-09 05:23:33,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/apk.hook
1353646,Threat Fox,176.126.103.94:80,ip:port,botnet,hook,2024-12-09 05:23:31,2024-12-09 07:00:04,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/apk.hook
1353647,Threat Fox,176.126.103.94:8089,ip:port,botnet,hook,2024-12-09 05:23:30,2024-12-09 05:23:30,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/apk.hook
1353648,Threat Fox,41.216.183.215:80,ip:port,botnet,hook,2024-12-09 05:23:29,2024-12-09 07:00:07,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/apk.hook
1353649,Threat Fox,176.45.214.248:1337,ip:port,botnet,quasar rat,2024-12-09 05:23:28,2024-12-09 05:23:28,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.quasar_rat
1353650,Threat Fox,111.229.9.184:4782,ip:port,botnet,quasar rat,2024-12-09 05:23:27,2024-12-09 05:23:27,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.quasar_rat
1353651,Threat Fox,45.200.148.155:6060,ip:port,botnet,quasar rat,2024-12-09 05:23:26,2024-12-09 05:23:26,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.quasar_rat
1353652,Threat Fox,213.252.232.209:443,ip:port,botnet,havoc,2024-12-09 05:23:25,2024-12-09 05:23:25,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353653,Threat Fox,okta.microsoft.upgrade1.zip,domain,botnet,havoc,2024-12-09 05:23:25,2024-12-09 05:23:25,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353654,Threat Fox,www.dmrcorg.com,domain,botnet,havoc,2024-12-09 05:23:24,2024-12-09 05:23:24,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353655,Threat Fox,health.securehosting.es,domain,botnet,havoc,2024-12-09 05:23:23,2024-12-09 05:23:23,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353656,Threat Fox,out.mllcrosoft.com,domain,botnet,havoc,2024-12-09 05:23:19,2024-12-09 05:23:19,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353657,Threat Fox,g.sst.microsoft.upgrade1.zip,domain,botnet,havoc,2024-12-09 05:23:18,2024-12-09 05:23:18,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353658,Threat Fox,res.microsoft-onedrive.upgrade1.zip,domain,botnet,havoc,2024-12-09 05:23:17,2024-12-09 05:23:17,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353659,Threat Fox,g.sst.mllcrosoft.com,domain,botnet,havoc,2024-12-09 05:23:16,2024-12-09 05:23:16,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353660,Threat Fox,cpanel.wltstockinsights.com,domain,botnet,havoc,2024-12-09 05:23:15,2024-12-09 05:23:15,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353661,Threat Fox,funkytimery.com,domain,botnet,havoc,2024-12-09 05:23:13,2024-12-09 05:23:13,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353662,Threat Fox,outlook.microsoft.upgrade1.zip,domain,botnet,havoc,2024-12-09 05:23:12,2024-12-09 05:23:12,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353663,Threat Fox,www.icicisecuritie.com,domain,botnet,havoc,2024-12-09 05:23:11,2024-12-09 05:23:11,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353664,Threat Fox,www.wltstockinsights.com,domain,botnet,havoc,2024-12-09 05:23:10,2024-12-09 05:23:10,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353665,Threat Fox,www.gallant-wright.193-239-86-216.plesk.page,domain,botnet,havoc,2024-12-09 05:23:09,2024-12-09 05:23:09,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353667,Threat Fox,193.233.113.164:10134,ip:port,botnet,orcus rat,2024-12-09 05:23:08,2024-12-09 05:23:08,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.orcus_rat
1353666,Threat Fox,45.79.43.178:4443,ip:port,botnet,venom rat,2024-12-09 05:23:07,2024-12-09 05:23:07,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.venom
1353668,Threat Fox,143.92.56.19:8888,ip:port,botnet,dcrat,2024-12-09 05:23:04,2024-12-09 05:23:04,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.dcrat
1353669,Threat Fox,4.251.96.80:1024,ip:port,botnet,dcrat,2024-12-09 05:23:03,2024-12-09 05:23:03,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.dcrat
1353670,Threat Fox,143.92.56.21:8888,ip:port,botnet,dcrat,2024-12-09 05:23:02,2024-12-09 05:23:02,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.dcrat
1353671,Threat Fox,158.51.123.171:8888,ip:port,botnet,dcrat,2024-12-09 05:23:01,2024-12-09 05:23:01,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.dcrat
1353672,Threat Fox,172.111.139.103:53525,ip:port,botnet,bitrat,2024-12-09 05:22:40,2024-12-09 05:22:40,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.bit_rat
1353673,Threat Fox,176.124.204.229:80,ip:port,botnet,meduza stealer,2024-12-09 05:22:39,2024-12-09 05:22:39,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.meduza
1353674,Threat Fox,66.63.187.173:80,ip:port,botnet,meduza stealer,2024-12-09 05:22:38,2024-12-09 05:22:38,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.meduza
1353675,Threat Fox,68.183.191.15:80,ip:port,botnet,moobot,2024-12-09 05:22:37,2024-12-09 05:22:37,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/elf.moobot
1353676,Threat Fox,185.14.92.131:80,ip:port,botnet,moobot,2024-12-09 05:22:36,2024-12-09 05:22:36,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/elf.moobot
1353677,Threat Fox,78.46.160.87:443,ip:port,botnet,vidar,2024-12-09 05:22:35,2024-12-09 05:22:35,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353678,Threat Fox,65.109.242.244:443,ip:port,botnet,vidar,2024-12-09 05:22:34,2024-12-09 08:20:39,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353679,Threat Fox,43.139.229.68:60000,ip:port,botnet,,2024-12-09 05:22:33,2024-12-09 05:22:33,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353680,Threat Fox,13.214.211.39:3333,ip:port,botnet,,2024-12-09 05:22:32,2024-12-09 05:22:32,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353681,Threat Fox,159.89.122.60:443,ip:port,botnet,,2024-12-09 05:22:31,2024-12-09 05:22:31,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353682,Threat Fox,3.226.95.46:3332,ip:port,botnet,,2024-12-09 05:22:30,2024-12-09 05:22:30,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353683,Threat Fox,100.27.210.178:3333,ip:port,botnet,,2024-12-09 05:22:29,2024-12-09 05:22:29,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353684,Threat Fox,51.20.55.250:3333,ip:port,botnet,,2024-12-09 05:22:28,2024-12-09 05:22:28,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353685,Threat Fox,72.145.9.218:3333,ip:port,botnet,,2024-12-09 05:22:27,2024-12-09 05:22:27,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353686,Threat Fox,3.91.195.131:3333,ip:port,botnet,,2024-12-09 05:22:26,2024-12-09 05:22:26,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353687,Threat Fox,52.212.152.28:443,ip:port,botnet,,2024-12-09 05:22:25,2024-12-09 05:22:25,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353688,Threat Fox,203.150.243.63:443,ip:port,botnet,,2024-12-09 05:22:24,2024-12-09 05:22:24,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353689,Threat Fox,52.29.42.205:443,ip:port,botnet,,2024-12-09 05:22:23,2024-12-09 05:22:23,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353690,Threat Fox,35.178.102.247:23,ip:port,botnet,bashlite,2024-12-09 05:22:22,2024-12-09 05:22:22,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/elf.bashlite
1353691,Threat Fox,89.223.66.195:8443,ip:port,botnet,bianlian,2024-12-09 05:22:20,2024-12-09 05:22:20,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.bianlian
1353692,Threat Fox,194.213.18.181:7300,ip:port,botnet,bianlian,2024-12-09 05:22:19,2024-12-09 05:22:19,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.bianlian
1353696,Threat Fox,https://wwwsecure.icu/kunde2637252/rechnung294673929/552518251.html,url,payload_delivery,lumma stealer,2024-12-09 05:22:15,2024-12-09 05:22:15,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.lumma
1353695,Threat Fox,u48631907.ct.sendgrid.net,domain,payload_delivery,lumma stealer,2024-12-09 05:21:28,2024-12-09 05:21:28,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.lumma
1353694,Threat Fox,wwwsecure.icu,domain,payload_delivery,lumma stealer,2024-12-09 05:21:02,2024-12-09 05:21:02,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.lumma
1353693,Threat Fox,104.207.131.7:80,ip:port,payload_delivery,lumma stealer,2024-12-09 05:20:30,2024-12-09 05:20:30,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.lumma
1353608,Threat Fox,https://49.12.117.118,url,botnet,vidar,2024-12-09 05:19:34,2024-12-09 05:19:34,Lars,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353609,Threat Fox,176.111.174.138:8000,ip:port,botnet,,2024-12-09 05:19:33,2024-12-09 05:19:33,Gi7w0rm,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353610,Threat Fox,123.60.37.61:9999,ip:port,botnet,cobalt strike,2024-12-09 05:19:32,2024-12-09 05:19:32,Gi7w0rm,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353611,Threat Fox,101.37.34.164:47535,ip:port,botnet,,2024-12-09 05:19:31,2024-12-09 05:19:31,Gi7w0rm,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353613,Threat Fox,http://1.94.22.254:8888/supershell/login/,url,botnet,,2024-12-09 05:19:30,2024-12-09 05:19:30,antiphishorg,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353614,Threat Fox,http://106.75.251.38:8888/supershell/login/,url,botnet,,2024-12-09 05:19:29,2024-12-09 05:19:29,antiphishorg,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353607,Threat Fox,gostrm.shop,domain,botnet,vidar,2024-12-09 05:19:28,2024-12-09 08:20:39,Lars,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353606,Threat Fox,https://34d768db37e5e2f5a7fbc0fe1fee5b311.com/YzhkZjQwNDRkN2Uy/,url,botnet,coper,2024-12-09 05:19:27,2024-12-09 05:19:27,agesipolis1,https://malpedia.caad.fkie.fraunhofer.de/details/apk.coper
1353604,Threat Fox,http://159.65.47.181:8888/supershell/login/,url,botnet,,2024-12-09 05:19:26,2024-12-09 05:19:26,antiphishorg,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353601,Threat Fox,87.121.86.161:1995,ip:port,botnet,mirai,2024-12-09 05:19:25,2024-12-09 05:19:25,elfdigest,https://malpedia.caad.fkie.fraunhofer.de/details/elf.mirai
1353602,Threat Fox,888online.asia,domain,botnet,mirai,2024-12-09 05:19:23,2024-12-09 05:19:23,elfdigest,https://malpedia.caad.fkie.fraunhofer.de/details/elf.mirai
1353600,Threat Fox,45.204.212.53:8888,ip:port,botnet,,2024-12-09 05:19:21,2024-12-10 05:01:15,antiphishorg,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353599,Threat Fox,http://45.204.212.53:8888/supershell/login/,url,botnet,,2024-12-09 05:19:20,2024-12-09 05:19:20,antiphishorg,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353612,Threat Fox,49.48.189.20:80,ip:port,botnet,n w0rm,2024-12-09 02:15:24,2024-12-09 02:15:24,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.nworm
1353605,Threat Fox,http://91.227.41.9/imagePipepolldletemp.php,url,botnet,dcrat,2024-12-08 23:25:21,2024-12-08 23:25:21,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.dcrat
